Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
AR-A1AJ,0.7035688,0.56973445,0.6927465,0.9271641,0.43201727,0.25634474,0.88933796,0.73205626,0.6164751,0.76262945,0.36951822,0.8668427,0.6135599,0.092644654,0.7178191,0.56580067,0.84582376,0.23245093,0.24041635,0.11872688,0.84528697,0.91956854,0.12904938,0.91295063,0.38987383,0.533109,0.2431798,0.33662662,0.7699001,0.21135536,0.7474897,0.3288049,0.27511066,0.89589536,0.8228015,0.25015935,0.19553491,0.32976672,0.33515108,0.5444318,0.36964646,0.25850162,0.2588052,0.31599092,0.82251304,0.7352775,0.7818018,0.8577357,0.20513074,0.85905975,0.22536772,0.7360092,0.7017704,0.10345097,0.6453,0.81380033,0.31564686,0.93914056,0.77577347,0.43825155,0.7330303,0.88267154,0.32143325,0.6813544,0.23937544,0.28206396,0.887761,0.53214186,0.17605716,0.66638154,0.26070377,0.47761557,0.7172311,0.81447744,0.32393587,0.31643277,0.48626265,0.11328292,0.3198998,0.6296786,0.73900306,0.31431782,0.72105676,0.29442596,0.46654925,0.11055609,0.12248731,0.43784955,0.11231389,0.31805158,0.38743427,0.26680723,0.46775675,0.91307425,0.9292494,0.8913763,0.36852998,0.7105756,0.47582284,0.7203294
AR-A1AK,0.3938113,0.7335181,0.81058824,0.41109955,0.5318978,0.097275674,0.5185456,0.62959576,0.7633298,0.5104399,0.4420995,0.87361133,0.3459843,0.66958296,0.572181,0.103418924,0.5025044,0.22589582,0.9155221,0.512539,0.5743875,0.54412234,0.5050708,0.6819664,0.16122,0.44732353,0.6732338,0.9284778,0.90204227,0.9134141,0.20881473,0.9283822,0.84039426,0.44564825,0.24996528,0.5675974,0.698742,0.34429434,0.7207331,0.5180363,0.748662,0.22419915,0.27430737,0.90794027,0.2825312,0.31968832,0.33993065,0.7291077,0.1669144,0.31335065,0.19283381,0.6687192,0.5283363,0.12052955,0.933624,0.4239608,0.30299023,0.6003722,0.69757223,0.94133866,0.08892809,0.94760007,0.59423494,0.48936647,0.4002487,0.8078706,0.460848,0.20680887,0.39529908,0.35004187,0.43647692,0.8687306,0.7885147,0.8340163,0.3393378,0.08051576,0.31195748,0.47232735,0.71133506,0.37266743,0.7816979,0.69341946,0.49495977,0.51923335,0.5216081,0.2813676,0.6793916,0.92273164,0.4988886,0.6397544,0.4239666,0.85837233,0.23646683,0.26634654,0.7967743,0.9548869,0.5289791,0.33030033,0.79743755,0.49773514
AR-A1AL,0.4951133,0.39019138,0.40536064,0.6041984,0.2894854,0.3995267,0.80951786,0.5882531,0.36682987,0.5061979,0.6210764,0.29168114,0.48480698,0.6834174,0.7812084,0.78320825,0.4128276,0.12170765,0.5557733,0.34581804,0.8535923,0.42811465,0.33855575,0.49416718,0.3515692,0.4999341,0.81823945,0.8125683,0.6834013,0.5307397,0.68401164,0.73426175,0.61889315,0.83529115,0.3987314,0.7072911,0.4550789,0.740838,0.22342569,0.15461896,0.7175827,0.2331495,0.8490724,0.5551158,0.47485313,0.13809825,0.18656635,0.41630885,0.6912539,0.604235,0.22836126,0.577291,0.6876259,0.18958971,0.7254991,0.36692855,0.34498334,0.862128,0.7995997,0.66111887,0.38136,0.7532549,0.5863303,0.7159209,0.39598164,0.30861342,0.86962193,0.2491358,0.44062734,0.80121505,0.6498631,0.80309457,0.28175592,0.30074483,0.38157064,0.9172238,0.56146765,0.65169644,0.68507975,0.38611114,0.24909589,0.39699316,0.06936806,0.2730275,0.62572753,0.8330468,0.88364327,0.28366557,0.3880816,0.0527168,0.6695181,0.16392036,0.7063978,0.82780814,0.15836851,0.8446465,0.11885154,0.43009433,0.6263769,0.6945696
AR-A1AQ,0.9064643,0.66217315,0.5448261,0.77167094,0.5721434,0.4789651,0.80997235,0.7002219,0.8786144,0.828726,0.45943356,0.94491845,0.2929545,0.14155817,0.2638325,0.34214967,0.9077699,0.83614105,0.1520731,0.2606719,0.9042855,0.8950919,0.7140043,0.8412951,0.8464464,0.626431,0.13244216,0.13896659,0.16695407,0.31212613,0.8405398,0.11089376,0.37853318,0.675569,0.5430902,0.2045659,0.5060908,0.5510193,0.6176106,0.3688552,0.40886402,0.65459985,0.046351343,0.12531744,0.60264707,0.85728943,0.6559864,0.75556993,0.34729576,0.8659976,0.3425932,0.44652194,0.75958216,0.29598752,0.55347526,0.6432274,0.52496046,0.37178826,0.5142636,0.48879552,0.7385763,0.705914,0.36654198,0.51554763,0.365735,0.5359608,0.6524092,0.6536155,0.17753261,0.32275826,0.36747634,0.17673807,0.6151629,0.5766614,0.8267743,0.2936591,0.71257293,0.635201,0.53039014,0.86112785,0.44272903,0.5129922,0.7079956,0.17900321,0.6874571,0.29841208,0.5418812,0.6164214,0.19355112,0.8792544,0.5761733,0.46988207,0.2918634,0.5693776,0.8804438,0.8551632,0.46315885,0.6896472,0.4596974,0.46863073
AR-A1AS,0.7690635,0.30791485,0.6097796,0.5704252,0.78486484,0.6385496,0.26801884,0.43114856,0.5529946,0.59493226,0.6293712,0.43348825,0.15354249,0.5566105,0.53707665,0.29060674,0.43140948,0.5619317,0.20014092,0.6422129,0.5652714,0.2452395,0.37874365,0.6290238,0.84548587,0.4346023,0.49652916,0.6505753,0.14933078,0.7092648,0.35329527,0.8132086,0.6256097,0.1764578,0.76447546,0.7115563,0.6149753,0.54270583,0.63090134,0.7395066,0.8080846,0.71327245,0.676048,0.34313053,0.8402159,0.46866256,0.27515906,0.17212617,0.83772063,0.8207964,0.4168961,0.45101982,0.6676514,0.8249978,0.119735144,0.940464,0.89609486,0.45947626,0.8571769,0.81752,0.48003417,0.4827426,0.6877286,0.34315625,0.91148794,0.31927732,0.43067068,0.3167985,0.6785527,0.74542415,0.64602953,0.24189779,0.17110173,0.4607675,0.5253318,0.591251,0.80422264,0.5960289,0.35469717,0.9039527,0.2717448,0.5096411,0.36750844,0.80310667,0.12638707,0.61798495,0.5003326,0.09256713,0.69775236,0.469684,0.27423337,0.7929089,0.5437458,0.4902218,0.33355367,0.07405121,0.3518788,0.5585901,0.75579524,0.21469063
AR-A1AU,0.29544988,0.9104378,0.6423438,0.11735114,0.074618,0.68347144,0.6378888,0.39323485,0.32283843,0.739746,0.83568424,0.51972336,0.74564785,0.40840942,0.9111458,0.53891593,0.6445546,0.37663934,0.92197883,0.48712313,0.5296739,0.121678,0.08529556,0.3341731,0.42372984,0.97215104,0.35552433,0.8689315,0.6035831,0.33824182,0.6994392,0.6211977,0.4127425,0.938735,0.25949913,0.55083835,0.48916215,0.70106065,0.26177478,0.49476606,0.48803413,0.23741071,0.9304655,0.86253554,0.4415568,0.47200406,0.08209181,0.33637744,0.4771016,0.16499797,0.6299901,0.5828518,0.5406878,0.63380927,0.5342797,0.6330559,0.6412368,0.9599383,0.5068867,0.9446387,0.21765563,0.52610385,0.7950535,0.28187746,0.12221584,0.2703395,0.5078422,0.30800855,0.32176986,0.7089998,0.59762126,0.45945567,0.42316318,0.3388473,0.8281257,0.33734244,0.24968287,0.86330384,0.58225286,0.17802387,0.13226005,0.330131,0.3366885,0.71824574,0.5353604,0.37288094,0.7939323,0.7461285,0.75824,0.16158986,0.2099711,0.4823618,0.39923477,0.63666475,0.88069963,0.21252835,0.6741239,0.6694644,0.83021057,0.75115615
AR-A1AX,0.7651079,0.71448326,0.25526336,0.90089774,0.11257155,0.6984369,0.8567893,0.28921133,0.52696085,0.36129898,0.4622817,0.24822031,0.70613503,0.22487538,0.53223366,0.90947866,0.62884885,0.09961465,0.65978575,0.49561074,0.6861316,0.789163,0.75443864,0.8173424,0.24659054,0.9110886,0.12411852,0.8877543,0.59305954,0.33800066,0.774703,0.723544,0.6276642,0.61968505,0.6699376,0.36557826,0.3840866,0.07689458,0.32051417,0.13821091,0.35972384,0.3004182,0.79727566,0.2990622,0.36647558,0.3720155,0.21830282,0.505529,0.7132486,0.58448505,0.13621932,0.62271917,0.8464316,0.31172252,0.76428807,0.40666908,0.5811029,0.8926654,0.79149747,0.87862045,0.3456905,0.89619595,0.38067496,0.84056044,0.102730125,0.28316522,0.8134756,0.30173263,0.10089578,0.5596756,0.44895434,0.599953,0.8496587,0.9025713,0.39199612,0.5458039,0.1785003,0.41614926,0.5314855,0.27537814,0.30967993,0.11599581,0.3589833,0.3298864,0.63274,0.11033664,0.91439927,0.68109787,0.6042856,0.26788187,0.70156664,0.6350084,0.6565158,0.85332775,0.44546062,0.88153255,0.6307141,0.20602049,0.9082649,0.7269739
AR-A1AY,0.6537695,0.49251747,0.24412659,0.9251585,0.14320934,0.28622654,0.7702875,0.59790456,0.934823,0.9449955,0.61381865,0.41563725,0.47615263,0.12964714,0.38844353,0.32461423,0.9110544,0.8298726,0.26925448,0.2886899,0.3237267,0.6304339,0.20484678,0.44215056,0.85308677,0.9468475,0.3260509,0.17655846,0.16534385,0.20939246,0.8305568,0.13798407,0.4892792,0.36777928,0.23766053,0.8983715,0.6540388,0.8420887,0.05477946,0.35714006,0.818934,0.2215605,0.7448424,0.034340166,0.9572576,0.7333547,0.95491636,0.66893727,0.4455936,0.46167803,0.7167375,0.5964764,0.9331648,0.17612733,0.16288668,0.8512971,0.9063481,0.63063633,0.47469887,0.72994834,0.8380035,0.5365332,0.058132034,0.15217492,0.4282831,0.39324164,0.86991554,0.44096398,0.067959085,0.20596436,0.5167142,0.17053738,0.35123122,0.16460204,0.874786,0.914135,0.73707753,0.73659015,0.179,0.89030963,0.86938053,0.63197947,0.41316494,0.06951214,0.4716322,0.7731505,0.2065655,0.4249658,0.13569562,0.33402306,0.4043336,0.33653057,0.68713605,0.5976765,0.88971907,0.5370072,0.17337638,0.47699124,0.5949439,0.7821262
AR-A24K,0.8425407,0.0869815,0.22481452,0.4474561,0.41781366,0.35367662,0.3077084,0.62689745,0.7997538,0.9604607,0.8308897,0.2147035,0.1317851,0.047353335,0.5835571,0.50190866,0.40972748,0.62642235,0.176249,0.29410022,0.18805367,0.7212695,0.75032663,0.52522755,0.23464271,0.73252255,0.54994035,0.5636872,0.15035312,0.8813281,0.6305853,0.32069343,0.6262425,0.7975556,0.5988946,0.8406663,0.91099644,0.6610741,0.30683723,0.62270474,0.49934638,0.9415832,0.85056597,0.6237121,0.20858833,0.14570588,0.15466836,0.12857376,0.9008844,0.74144864,0.56060326,0.36869365,0.64209443,0.7574054,0.076206416,0.43869543,0.8778495,0.7930462,0.3147879,0.8340293,0.30794743,0.46267402,0.44984543,0.31645542,0.9329226,0.53570884,0.6124327,0.9363415,0.8375064,0.44868588,0.06937954,0.6697064,0.09414216,0.5956932,0.6301985,0.45825022,0.3993159,0.40130997,0.70033634,0.32520562,0.8084928,0.52197826,0.38982245,0.8278125,0.13326854,0.6187292,0.54715914,0.1233096,0.90631723,0.16270074,0.40459326,0.43443778,0.12065985,0.86071694,0.492674,0.32631025,0.14991328,0.65832686,0.89169645,0.34620854
AR-A24L,0.4356258,0.5716107,0.30944982,0.47931328,0.3519605,0.43116397,0.13972476,0.25756884,0.5191563,0.8704401,0.78070724,0.68846726,0.8438092,0.23412973,0.8189111,0.6890175,0.6508476,0.28258312,0.7416831,0.5048505,0.60171956,0.7209264,0.42392576,0.16499901,0.40824062,0.15978998,0.72495663,0.30818063,0.80476767,0.7148218,0.36798197,0.8425814,0.9278847,0.5493497,0.19130063,0.668319,0.1641905,0.9358077,0.07376459,0.23928756,0.52670217,0.39507842,0.5344301,0.8346884,0.5288828,0.6703061,0.9630286,0.1572137,0.396752,0.07242353,0.7573834,0.58542687,0.48874432,0.5148585,0.92193997,0.48603538,0.57470155,0.49609116,0.4265808,0.32534397,0.52806693,0.13162336,0.3466118,0.28757715,0.48039526,0.13991158,0.5642403,0.41829023,0.8155326,0.9292706,0.7489022,0.86580896,0.07163113,0.48136544,0.65383387,0.70885766,0.59122914,0.6956269,0.75303847,0.13643262,0.34495366,0.6917481,0.30260634,0.75848293,0.50705266,0.3244103,0.366586,0.2515831,0.52425414,0.4414443,0.14468417,0.21416704,0.8469199,0.5236305,0.83022034,0.26773566,0.8743787,0.17597818,0.8501053,0.37753597
AR-A24M,0.39662433,0.44933158,0.40189147,0.7474557,0.56658655,0.7409734,0.62234104,0.39403677,0.68976116,0.23722202,0.53714305,0.6950168,0.54054093,0.29386976,0.20576167,0.66146225,0.3104822,0.13907042,0.48182267,0.5426276,0.5569627,0.818565,0.75691766,0.3111691,0.53455335,0.24498987,0.9135239,0.36500543,0.4266709,0.876017,0.36760262,0.5044954,0.84885424,0.8604647,0.60115474,0.8410564,0.7739034,0.5234811,0.22490999,0.14230016,0.7119578,0.82574475,0.3997225,0.7999874,0.43502706,0.14428788,0.64260364,0.3244528,0.7391242,0.2413072,0.2182166,0.06091042,0.8111286,0.5431707,0.3667182,0.59120685,0.518574,0.4965588,0.62033296,0.109934546,0.48241097,0.37283206,0.21857952,0.551063,0.92477965,0.39713764,0.48814026,0.35748976,0.7582058,0.82273966,0.7951727,0.86284703,0.3284613,0.61515987,0.29034838,0.9159157,0.8339791,0.7068458,0.6362923,0.8223805,0.3789826,0.8688786,0.31681293,0.8667634,0.4781977,0.5554474,0.772393,0.10376075,0.52582014,0.15748121,0.38312387,0.40088093,0.57250416,0.82363176,0.1298581,0.5070922,0.25290364,0.16501266,0.31339058,0.21204247
AR-A24N,0.6245091,0.11115697,0.36953127,0.64382124,0.4187922,0.62262493,0.22122099,0.26248497,0.8018192,0.8138251,0.85905814,0.15981801,0.23662737,0.124567956,0.17739505,0.8147074,0.13514836,0.3050797,0.60935974,0.6023918,0.47337842,0.43978345,0.7128139,0.79866695,0.25985518,0.5106482,0.6553793,0.72634494,0.5552712,0.88367176,0.3370301,0.5314491,0.5138912,0.6977646,0.6223322,0.54546636,0.93709505,0.5434653,0.21805687,0.5390153,0.71514595,0.41928896,0.6805849,0.4616447,0.34288582,0.18396139,0.3485288,0.43472272,0.5386377,0.8345521,0.6736761,0.5245501,0.86766857,0.853536,0.2767362,0.2648274,0.74918705,0.4818517,0.41756302,0.7870725,0.13708684,0.90522224,0.5734968,0.49619812,0.6342589,0.7818694,0.43565094,0.83718413,0.8269629,0.31376284,0.1738958,0.94136673,0.14109989,0.79981804,0.43078706,0.5455983,0.46185917,0.17631185,0.6416692,0.40337515,0.49298596,0.6037966,0.61368454,0.90154207,0.3519826,0.14996208,0.61362165,0.3217699,0.5920758,0.14347507,0.46236935,0.79751724,0.24681696,0.65734655,0.50464404,0.5445802,0.33673054,0.20548922,0.54616064,0.45631206
AR-A24O,0.33796507,0.25632805,0.4769341,0.42603618,0.74430823,0.18171878,0.8476025,0.52104104,0.25776935,0.5598657,0.67954516,0.68771046,0.7746287,0.70441186,0.71634835,0.552848,0.3930512,0.33334014,0.67752326,0.22887185,0.86310995,0.69376135,0.6743612,0.33249652,0.3404193,0.23023297,0.78466564,0.7609321,0.5364289,0.7739707,0.50227964,0.46817937,0.48394117,0.9267,0.49977887,0.46124667,0.22442296,0.45530444,0.2269552,0.21865517,0.873754,0.5083762,0.5591437,0.83294076,0.47684196,0.13005394,0.24963537,0.285972,0.3375762,0.4060242,0.37069398,0.30592403,0.8853029,0.4085375,0.7873558,0.5899924,0.49468035,0.6686376,0.6733303,0.17589386,0.3993829,0.68478256,0.3987128,0.73456687,0.74025035,0.3871112,0.5078104,0.29187104,0.65763414,0.5697453,0.6663151,0.87429273,0.410353,0.32917026,0.34134522,0.8422296,0.6248088,0.6067439,0.6726834,0.1808417,0.41306135,0.53837335,0.38387287,0.5412128,0.71254325,0.5154963,0.7870765,0.49325037,0.43789327,0.14138143,0.42312855,0.31334656,0.4822084,0.48773402,0.5610256,0.85051906,0.24348976,0.35966468,0.63347244,0.5800011
AR-A24P,0.5466718,0.37242663,0.36491215,0.571283,0.24956772,0.29483995,0.32768247,0.23881537,0.25506282,0.87673604,0.85315675,0.3477295,0.50633216,0.12768339,0.63885206,0.5498345,0.36986172,0.2985835,0.7951488,0.2562919,0.6971078,0.6019055,0.6215772,0.5264983,0.37487978,0.4448352,0.7099042,0.48002955,0.561811,0.824783,0.3038169,0.51183754,0.8143519,0.8227714,0.50196946,0.51836705,0.79070556,0.80512345,0.48718867,0.3361068,0.8758428,0.5305152,0.5592084,0.7260081,0.21679434,0.40946642,0.23523134,0.22923559,0.6117725,0.5034479,0.5580772,0.5512023,0.85527843,0.76248795,0.4721128,0.4715625,0.7654163,0.6409804,0.6568321,0.73973453,0.15281093,0.73684305,0.45822307,0.39812168,0.68934065,0.49322826,0.5877739,0.7571704,0.7727794,0.5517757,0.1664582,0.82425183,0.18671376,0.3782154,0.5135497,0.6755011,0.7172136,0.4734357,0.64644223,0.59372425,0.27277255,0.7844088,0.25442904,0.8233729,0.32795602,0.21669565,0.4599906,0.330806,0.4735086,0.18066457,0.25774872,0.5019175,0.48862505,0.8121568,0.66601706,0.512982,0.18949811,0.6674395,0.46367228,0.45002273
AR-A24Q,0.462852,0.55862564,0.19110811,0.96750534,0.30329612,0.44685936,0.8132311,0.20490421,0.7113367,0.5756748,0.5714488,0.47576708,0.8007505,0.44232765,0.11389605,0.8652366,0.69481647,0.26740152,0.71368843,0.45303744,0.47579423,0.32262257,0.5144413,0.72996473,0.6773821,0.4641608,0.8908626,0.05818288,0.5300415,0.6890934,0.8044213,0.26828063,0.30103534,0.19084105,0.11577535,0.28121734,0.18179727,0.8646959,0.14151138,0.16957672,0.5547327,0.16616172,0.51145285,0.17849384,0.5331804,0.5691112,0.9252052,0.5789107,0.51389086,0.12285018,0.7913022,0.7476599,0.9424337,0.29846218,0.41055572,0.62609935,0.44086725,0.21290924,0.06318727,0.09834348,0.8881133,0.7732396,0.13365823,0.39044833,0.5237548,0.26124996,0.81034297,0.7679494,0.15098602,0.35090637,0.79679745,0.6975795,0.71995723,0.22549853,0.86445427,0.6772508,0.8053456,0.51333815,0.3105272,0.14553614,0.86424994,0.82105505,0.814046,0.17948738,0.8954586,0.74595094,0.6712621,0.62473476,0.6605649,0.29843324,0.6112185,0.20958345,0.86933005,0.13005368,0.84496635,0.413867,0.38490847,0.34845954,0.57213074,0.8008367
AR-A24R,0.55621624,0.49355608,0.17550506,0.5196395,0.74912924,0.1967892,0.49002063,0.5253568,0.62466925,0.95414793,0.70994383,0.19315979,0.58953977,0.06762466,0.5785927,0.40342587,0.4025772,0.7173387,0.8784854,0.5039407,0.117939726,0.89849913,0.24787518,0.44577286,0.5248736,0.14246164,0.4104727,0.5920361,0.8604399,0.929053,0.383224,0.65471256,0.9299849,0.47790143,0.22570804,0.4644498,0.70669794,0.20116895,0.5762298,0.9141711,0.7640273,0.4452209,0.18303448,0.86345255,0.3191857,0.8797397,0.70587146,0.1299497,0.1901983,0.0987238,0.64682984,0.7640029,0.5452238,0.6322818,0.8002312,0.23402452,0.21853441,0.59026355,0.8980019,0.7550909,0.3808095,0.3656303,0.55833495,0.41902387,0.4154976,0.48287332,0.33069432,0.7418729,0.8563484,0.71919537,0.17092094,0.8173274,0.17741652,0.74523926,0.4566982,0.47525817,0.2368058,0.374724,0.824885,0.0819598,0.23175016,0.36198068,0.49211124,0.5146117,0.25957933,0.32812956,0.43410718,0.44353348,0.38463414,0.61124307,0.30947906,0.62399936,0.5764825,0.73641735,0.9014084,0.7130339,0.5926084,0.7551162,0.7587825,0.072871104
AR-A24S,0.53135514,0.3368185,0.34065956,0.8472933,0.91593635,0.13625509,0.7540656,0.24841298,0.12222566,0.5673071,0.084037185,0.43909803,0.40844417,0.13954222,0.14955829,0.7309754,0.68487895,0.29446998,0.67233,0.19382489,0.59817326,0.83728135,0.7988116,0.81738037,0.27739912,0.1384708,0.56150115,0.54400116,0.36237115,0.5974355,0.5044359,0.5339082,0.5712852,0.5167073,0.46665114,0.40856093,0.48140633,0.702096,0.10048407,0.517489,0.6977756,0.60536766,0.6318209,0.8286561,0.46189642,0.17479044,0.50494564,0.23031908,0.54200286,0.7104607,0.603803,0.38384926,0.75692034,0.663218,0.38324532,0.39692655,0.6396873,0.66477287,0.22166237,0.21993464,0.6324734,0.8912343,0.23328057,0.83073545,0.5241408,0.88752544,0.7034637,0.46726477,0.31102836,0.31381303,0.59588444,0.6863892,0.7121995,0.65107155,0.16879599,0.27756715,0.4978673,0.33549115,0.5391384,0.43799326,0.8579529,0.50937176,0.76618445,0.91937846,0.68890667,0.629573,0.44354263,0.4869004,0.8819331,0.5464094,0.19557676,0.69114834,0.8108424,0.67932117,0.7207752,0.47936022,0.52527195,0.11380426,0.911608,0.35398823
AR-A24T,0.45586404,0.54682535,0.3227818,0.73219824,0.38678306,0.432963,0.6692377,0.17145436,0.3243479,0.5677477,0.59680545,0.5244317,0.6036962,0.5795897,0.904058,0.9270683,0.49280953,0.3810665,0.63064474,0.27008957,0.88855433,0.7345984,0.9288953,0.43666583,0.4218101,0.19503766,0.5706009,0.47894928,0.8460125,0.774471,0.3876592,0.40929806,0.6464932,0.8685533,0.27669907,0.6951854,0.73152316,0.6658178,0.4497387,0.042430118,0.4273051,0.39412028,0.7179961,0.9029739,0.46200925,0.13495524,0.5921661,0.47541004,0.37077868,0.46188614,0.3674207,0.26188293,0.40858042,0.66864055,0.76296234,0.74146295,0.31316718,0.72550225,0.28925046,0.2615189,0.18566436,0.53529054,0.23419642,0.7829957,0.25270078,0.44749606,0.4002884,0.20007154,0.7212899,0.7591092,0.7651006,0.84594655,0.4440764,0.3095389,0.52173054,0.7874462,0.2642752,0.8271065,0.5435158,0.36467734,0.39789233,0.6299049,0.18676189,0.27353424,0.8097257,0.6433145,0.38346735,0.3301139,0.76882625,0.6721783,0.46907032,0.2981678,0.6444304,0.23404443,0.19441903,0.59888077,0.7748616,0.2744547,0.8759768,0.45568106
AR-A24U,0.5155562,0.40919918,0.33479986,0.39639866,0.6041474,0.59583235,0.4209149,0.09456229,0.3075841,0.30594915,0.4320206,0.8636382,0.80533504,0.3238579,0.9082713,0.88074625,0.20566453,0.7011951,0.21590264,0.32520828,0.48951972,0.617598,0.8276582,0.7856792,0.1199585,0.6952748,0.5641041,0.76400864,0.4282176,0.183987,0.53248197,0.47558215,0.43753833,0.44747224,0.3762374,0.06789074,0.18699147,0.3071174,0.84854054,0.3842634,0.8303553,0.6294569,0.7252617,0.23625124,0.5423466,0.25898907,0.28687435,0.6597389,0.6481175,0.8679358,0.6350875,0.8107433,0.79600656,0.7245649,0.85024834,0.763961,0.8319901,0.9544238,0.6295064,0.24578094,0.5433668,0.9202378,0.18593511,0.15438874,0.620674,0.76664436,0.41494235,0.8198179,0.2002365,0.7044234,0.20875445,0.3765653,0.2974071,0.68790364,0.2677152,0.6258855,0.8816893,0.0542967,0.2610981,0.060470924,0.91598374,0.113285206,0.9414972,0.8954754,0.5181852,0.0738506,0.2361064,0.6475573,0.13488454,0.3177457,0.4337507,0.57133865,0.087358974,0.78914917,0.8642074,0.8567829,0.44447178,0.33891577,0.4738055,0.8577678
AR-A24V,0.3198299,0.7278357,0.5610317,0.86601186,0.6894348,0.7008592,0.284985,0.08986837,0.41210362,0.852666,0.79566634,0.342183,0.5959646,0.27998725,0.85000163,0.7845869,0.562911,0.18227796,0.49101454,0.38645968,0.8885595,0.44403502,0.7860427,0.9233316,0.3613763,0.15695256,0.46680418,0.7009247,0.88639176,0.6291554,0.1812929,0.53138137,0.40863076,0.33741423,0.50556344,0.5968084,0.7169304,0.68256426,0.22426474,0.28004897,0.40063643,0.83358544,0.5758873,0.92202145,0.605261,0.3839519,0.76321065,0.08405486,0.22093275,0.09464839,0.6367578,0.3439641,0.51013404,0.833166,0.6595107,0.90161675,0.15496138,0.67332006,0.15706457,0.6085734,0.2875244,0.60642314,0.26806414,0.6540382,0.09325157,0.40200728,0.735688,0.49611154,0.5458352,0.45267418,0.77244836,0.89586174,0.6720395,0.67594886,0.15209953,0.3954359,0.19664623,0.66015303,0.45916894,0.2959286,0.34198588,0.62870616,0.723498,0.79541296,0.36573717,0.13101047,0.276804,0.57299125,0.91211736,0.70296276,0.22832288,0.43701547,0.624737,0.1302624,0.41816944,0.3330206,0.6889571,0.12966156,0.8842201,0.271061
AR-A24W,0.3359024,0.1568977,0.48260427,0.3955106,0.115770966,0.4672568,0.7156348,0.39247394,0.2584449,0.42128786,0.80213976,0.3047289,0.8851337,0.8521009,0.8463931,0.8206332,0.17054379,0.381752,0.59684587,0.2885369,0.75713885,0.07156094,0.68768173,0.5009923,0.2930686,0.23411906,0.78596497,0.81316876,0.8720847,0.6603801,0.86110747,0.2761668,0.6195371,0.9474498,0.32602128,0.8591081,0.63822,0.37270725,0.16038975,0.09055311,0.3724935,0.77060133,0.93153584,0.78491396,0.780689,0.40838587,0.44996715,0.60956484,0.2430919,0.29777664,0.50253165,0.12968324,0.8845768,0.65329015,0.815113,0.41516212,0.097109854,0.87227285,0.485775,0.6880474,0.4014392,0.8387358,0.7752145,0.49636638,0.6430992,0.66568446,0.8794458,0.3012742,0.10420591,0.75351727,0.6063073,0.9329666,0.29729414,0.07871259,0.72062707,0.87033,0.26512796,0.60046476,0.6360729,0.2466317,0.082959294,0.31144282,0.11477115,0.5561854,0.75456953,0.282373,0.8671424,0.7608616,0.19479695,0.0556906,0.55008954,0.36820242,0.6931783,0.803403,0.14779224,0.432664,0.07946323,0.29482943,0.45045352,0.95333606
